MEAL_CLSF_NM,MEAL_NM,COOK_MTH_CONT,MATRL_NM,CALORIE_QY,CARBOH_QY,PROTEIN_QY,FAT_QY,CELLU_QY,CALCIUM_QY,PHOSPH_QY,FE_QY,NATRIUM_QY,POTASSIUM_QY,VITAMINA_QY,THIAMIN_QY,RIBOFLAMIN_QY,NIACIN_QY,VITAMINC_QY,MEAL_PICTR_FILE_NM
"국,탕류","무국","① 무를 채썰어 참기름에 볶는다. <br>② 멸치와 다시마 국물을 부어 끓인 후 들깨가루, 마늘을 넣고 끓이다가 국간장과 소금으로 간을 한다. ","무, 조선무, 뿌리 20g, 들깨, 가루 1g, 간장, 재래간장 1g, 멸치, 자건품대 1g, 다시마, 생것 0.5g, 마늘, 구근, 생것 0.5g, 소금, 식염 0.3g, 참기름 0.2g, ","15.0","1.2","1.0","0.7","0.4","28.8","27.5","0.3","205.9","84.7","2.3","0.0","0.0","0.3","3.1","2011.jpg"
"국,탕류","육개장","① 다시마와 멸치로 국물을 우려낸다.<br>② 쇠고기는 삶고 야채는 데쳐낸다.<br>③ 육수에 쇠고기를 넣고 끓이다가 숙주, 고사리, 토란대, 파를 넣고 계속 끓인다.<br>④ 국간장, 마늘, 고춧가루, 참기름으로 양념한다.","쇠고기, 수입우, 등심 20g, 숙주나물, 생것 8g, 고사리, 삶은것 3g, 토란대, 말린것, 삶은것 3g, 파, 대파 2g, 간장, 재래간장 2g, 멸치, 자건품대 1g, 다시마, 생것 0.5g, 마늘, 구근, 생것 0.5g, 고추가루 0.2g, 참기름 0.2g, ","46.9","0.8","4.6","2.8","0.6","33.8","56.2","0.7","186.2","123.3","12.9","0.0","0.0","1.2","1.6","2012.jpg"
"국,탕류","버섯된장국","① 버섯, 양파, 배추를 적당한 크기로 썰어둔다.<br>② 멸치와 다시마로 국물을 낸 후 된장을 풀어준 뒤 썰어둔 느타리, 양송이, 표고, 양파, 배추, 마늘을 넣고 끓여준다. ","느타리버섯, 생것 2g, 양송이, 생것 3g, 표고버섯, 생것 3g, 양파, 생것, 국내산 2g, 배추, 얼갈이 10g, 된장, 된장 5g, 멸치, 자건품대 1g, 다시마, 생것 0.5g, 마늘, 구근, 생것 0.5g, ","15.6","1.7","1.6","0.4","0.6","29.8","35.3","0.4","232.9","110.6","6.8","0.0","0.0","0.7","3.0","2013.jpg"
"국,탕류","대구탕","① 무, 다시마를 넣고 국물을 낸다.<br>② 국물에 대구, 콩나믈을 넣고 끓이다가 고춧가루, 파, 마늘로 간을 한다.<br>③ 마지막에 쑥갓을 올린다.","대구, 생것 20g, 무, 조선무, 뿌리 15g, 콩나물, 생것 7g, 다시마, 생것 1g, 간장, 재래간장 1g, 마늘, 구근, 생것 0.5g, 파, 대파 1g, 쑥갓, 생것 2g, 고추가루 0.3g, ","25.6","1.2","4.4","0.4","0.7","13.9","51.4","0.3","110.9","151.6","25.4","0.0","0.0","0.5","4.0","2014.jpg"
"국,탕류","꽃게탕","① 무, 다시마를 넣고 국물을 낸다.<br>② 국물에 꽃게를 넣고 끓이다가 된장, 파, 마늘로 간을 한다.<br>③ 마지막에 고추와 쑥갓을 올린다.","게, 꽃게, 생것 7g, 무, 조선무, 뿌리 10g, 파, 대파 1g, 다시마, 생것 0.5g, 멸치, 자건품대 1g, 쑥갓, 생것 1g, 고추, 풋고추, 재래종 0.5g, 마늘, 구근, 생것 0.5g, 된장, 된장 4g, ","21.2","1.3","2.5","0.6","0.4","32.2","42.1","0.3","218.0","98.7","14.4","0.0","0.0","0.6","2.6","2015.jpg"
"국,탕류","오징어국","① 먼저 멸치와 다시마로 국물을 낸 후 무를 넣고 끓인다.<br>② 무가 반쯤 익으면 오징어를 썰어 넣는다.<br>③ 다진 파, 마늘과 국간장을 넣고 간을 한다.","오징어, 생것 15g, 무, 조선무, 뿌리 10g, 파, 대파 1.5g, 간장, 재래간장 2g, 멸치, 자건품대 1g, 다시마, 생것 0.5g, 마늘, 구근, 생것 0.5g, ","20.0","0.7","3.6","0.2","0.2","27.5","58.0","0.2","217.7","113.7","3.4","0.0","0.0","0.6","2.2","2016.jpg"
"국,탕류","미소국","① 다시마, 멸치로 국물을 우려낸 후 미소된장을 넣고 끓인다.<br>② 국물이 끓으면 무를 넣고 계속 끓이다가 무가 익어갈 때 쯤 팽이버섯과 실파, 마늘을 넣고 끓여 준다.","팽이버섯, 생것 7g, 무, 조선무, 뿌리 6g, 파, 대파 1g, 된장, 일본된장 5g, 멸치, 자건품대 1g, 다시마, 생것 0.5g, 마늘, 구근, 생것 0.5g, ","18.1","1.4","1.7","0.6","0.5","30.4","35.0","0.6","247.0","109.2","2.4","0.0","0.0","0.7","1.4","2017.jpg"
"국,탕류","갈비탕","① 갈비는 핏물을 충분히 빼준다.<br>② 적당량의 물에 갈비를 넣고 끓인다.<br>③ 무와 불린 당면, 파를 넣고 끓인다.","쇠고기, 수입우, 등심 60g, 무, 조선무, 뿌리 12g, 파, 대파 1.5g, 전분, 당면 5g, 간장, 재래간장 2g, ","133.3","5.1","10.8","7.4","0.3","11.0","102.5","1.5","179.7","192.4","10.1","0.0","0.1","3.0","2.7","2018.jpg"
"국,탕류","만두국","① 물을 적당량 넣고 끓이다가 만두를 넣는다.<br>② 만두가 익어갈 때 쯤 국간장으로 간을 한 후 계란을 풀어 넣어 조금 더 끓인다.","만두, 냉동 고기 30g, 계란, 전란, 생것 10g, 간장, 재래간장 1g, ","80.5","6.3","4.2","4.2","1.4","14.4","43.2","0.6","165.8","39.0","26.4","0.1","0.0","0.3","0.3","2019.jpg"
"국,탕류","김치국","① 김치는 적당한 크기로 썰고, 파는 어슷썰기한다.<br>② 김치와 파, 멸치, 다진마늘을 넣고 물을 부은 후 끓인다.","김치, 배추김치 20g, 마늘, 구근, 생것 1g, 멸치, 자건품대 1g, 파, 대파 2g, ","8.3","0.9","1.1","0.2","0.7","30.9","29.2","0.3","257.4","92.8","12.2","0.0","0.0","0.3","3.3","2020.jpg"
"국,탕류","근대국","① 적당량의 물에 멸치와 다시마를 넣어 국물을 낸다.<br>② 파는 알맞은 크기로 자른다.<br>③ 우려낸 국물에 된장을 풀고 근대, 마늘, 파를 넣고 끓인다.","근대, 생것 15g, 파, 대파 1g, 새우, 잔새우, 말린것 1g, 된장, 된장 3g, 멸치, 자건품대 1g, 간장, 재래간장 1g, 고추장 1g, 다시마, 생것 0.5g, 고추가루 0.2g, ","16.8","1.5","2.0","0.4","0.7","57.8","42.5","0.6","277.6","119.3","88.8","0.0","0.0","0.4","2.7","2021.jpg"
"국,탕류","순두부찌개","① 적당량의 물에 멸치와 다시마를 넣어 국물을 낸다.<br>② 쇠고기, 조갯살, 양파를 볶은 후 고춧가루를 넣고 국물을 부어 끓인다.<br>③ 마지막에 순두부를 넣고 파, 마늘, 국간장으로 간한다.","두부, 순두부 20g, 양파, 생것, 국내산 2g, 쇠고기, 수입우, 등심 2g, 조개살, 생것 2g, 파, 대파 1g, 간장, 재래간장 1g, 멸치, 자건품대 1g, 다시마, 생것 0.5g, 마늘, 구근, 생것 0.5g, 고추가루 0.2g, ","20.9","0.7","2.3","1.0","0.4","32.9","36.9","0.4","108.4","75.0","8.9","0.0","0.0","0.4","0.6","2022.jpg"
"국,탕류","두부된장찌개","① 두부, 감자, 양파, 대파는 적당한 크기로 썬다.<br>② 냄비에 멸치육수를 낸 후 된장을 풀고 야채를 넣어 끓인다.<br>③ 고춧가루, 마늘을 조금 넣고 간을 맞춘다.","두부, 두부 20g, 감자, 생것 10g, 양파, 생것, 국내산 5g, 파, 대파 2g, 된장, 된장 7g, 멸치, 자건품대 1g, 마늘, 구근, 생것 0.5g, 고추가루 0.2g, ","39.0","3.7","3.5","1.2","1.1","58.5","54.5","0.8","312.0","109.8","9.3","0.0","0.0","0.6","3.0","2023.jpg"
"국,탕류","아욱된장국","① 적당량의 물에 멸치를 넣어 국물을 낸다.<br>② 파는 알맞은 크기로 자른다.<br>③ 우려낸 국물에 된장을 풀고 아욱, 마늘, 파를 넣고 끓인다.","고추장 1g, 된장, 된장 1g, 마늘, 구근, 생것 0.5g, 멸치, 자건품대 1g, 아욱 20g, 파, 대파 1.5g, ","11.8","1.2","1.5","0.3","1.0","40.9","32.9","0.5","100.5","145.9","234.4","0.0","0.0","0.4","10.0","2024.jpg"
"국,탕류","쑥국","① 적당량의 물에 멸치를 넣어 국물을 낸다.<br>② 우려낸 국물에 된장을 풀고 쑥을 넣고 끓인다.<br>③ 콩가루를 푼다. ","쑥, 생것 15g, 마늘, 구근, 생것 0.5g, 된장, 된장 1g, 콩가루, 볶은것 0.5g, ","6.9","0.6","1.0","0.2","1.4","19.4","20.1","1.0","41.7","131.5","56.1","0.0","0.0","0.4","3.3","2025.jpg"
"국,탕류","냉이된장국","① 냉이는 깨끗이 손질을 한다. <br>②적당량의 물에 멸치를 넣어 국물을 낸다. <br>③파는 알맞은 크기로 자른다.<br>④ 우려낸 국물에 된장을 풀고 냉이와 파를 넣고 끓인다.","냉이 15g, 파, 대파 1.5g, 간장, 재래간장 1g, 된장, 된장 1g, 멸치, 자건품대 1g, 마늘, 구근, 생것 0.5g, 콩가루, 볶은것 0.5g, ","12.8","1.2","1.6","0.3","1.0","44.6","35.9","0.9","142.2","89.2","30.3","0.0","0.0","0.4","11.5","2026.jpg"
"국,탕류","감자수제비국","① 대파, 멸치, 건다시마를 넣고 끓여 육수를 낸다.<br>② 감자와 당근, 호박은 씻어서 반달 모양으로 썬다.<br>③ 육수에 감자, 당근을 넣고 익혀준다.<br>④ 감자가 반 정도 익었을 때 수제비, 양파, 호박을 넣고 익히다가 간장, 소금으로 간한다.","감자, 생것 10g, 수제비 20g, 파, 대파 3g, 당근, 생것 3g, 호박, 개량종, 생것 2g, 양파, 생것, 국내산 2g, 멸치, 자건품대 3g, 다시마, 말린것 0.2g, ","59.0","9.7","3.5","0.5","0.8","70.0","65.9","0.6","91.9","148.8","64.6","0.0","0.0","0.8","3.4","2027.jpg"
"국,탕류","감자애호박국","① 멸치, 건다시마로 육수를 낸다.<br>② 감자는 은행잎모양으로 썰고, 애호박은 반달 모양으로 썰어 준비한다.<br>③ 육수에 감자와 호박을 넣고 끓여준다.<br>④ 반쯤 익었을 때 대파, 마늘, 고추가루를 넣고 소금으로 간을 한 뒤 한소큼 끓여낸다.","감자, 생것 20g, 호박, 애호박, 생것 10g, 파, 대파 3g, 멸치, 자건품대 3g, 다시마, 말린것 0.2g, 고추가루 0.2g, 마늘, 구근, 생것 0.5g, 소금, 식염 0.3g, ","26.1","3.7","2.4","0.3","0.6","66.6","61.5","0.5","192.2","204.8","13.5","0.0","0.0","0.9","8.4","2028.jpg"
"국,탕류","건새우아욱국","① 건새우, 건다시마로 육수를 낸다.<br>② 아욱은 손질하여 준비한다.<br>③ 육수에 된장을 풀고 아욱을 넣고 끓인다.<br>④ 대파, 국간장으로 간을 맞춘다.","아욱 15g, 새우, 잔새우, 말린것 3g, 다시마, 말린것 0.2g, 파, 대파 3g, 된장, 된장 0.3g, 간장, 재래간장 2g, ","14.3","0.8","2.5","0.2","0.8","81.9","48.4","0.5","187.0","130.1","175.5","0.0","0.0","0.4","7.9","2029.jpg"
"국,탕류","곰국","① 소뼈는 찬물에 담가서 핏물을 뺀 후 끓는 물에 데쳐 낸다.<br>② 대파, 깐실파, 마늘,생강은 세척한다.<br>③ 물을 붓고 1시간 정도 끓이다가 무와 대파, 통생강, 통마늘을 넣고 중불에서 장시간(6시간 정도) 끓여 육수를 우려낸다.<br>④ 핏물을 뺀 고기를 넣고 1시간 정도 삶은 후 건져서 얇게 썰고, 육수는 식혀서 기름을 걷어 낸다.<br>⑤ 국그릇에 고기와 육수를 붓는다.<br>⑥ 썰어서 준비한 깐실파와 소금을 곁들인다.","쇠고기, 부산물, 골 뇌, 날것 25g, 쇠고기, 한우, 사태 15g, 마늘, 구근, 생것 1g, 파, 대파 3g, 소금, 식염 0.5g, 후추, 분말 0.07g, 파, 소파 1g, 생강, 구근, 국내산 0.3g, 무, 조선무, 뿌리 4g, ","53.4","1.1","6.2","11.6","0.2","9.5","107.8","1.1","215.6","125.5","30.0","0.1","0.1","1.6","4.4","2030.jpg"
"국,탕류","굴달걀국","① 굴은 소금물에 깨끗이 씻는다.<br>② 멸치, 건다시마로 육수를 낸다.<br>③ 육수에 굴, 달걀, 마늘을 넣고 소금으로 간을 맞춘다.","굴, 참굴, 양식산 25g, 계란, 전란, 생것 30g, 부추, 생것 3g, 소금, 식염 0.2g, 멸치, 자건품대 3g, 다시마, 생것 0.2g, 마늘, 구근, 생것 0.3g, ","81.0","2.3","8.2","4.1","0.1","96.5","135.2","2.1","268.8","173.0","75.0","0.1","0.2","1.2","1.8","2031.jpg"
"국,탕류","김치두부국","① 멸치, 건다시마로 육수를 낸다.<br>② 두부는 사방 1cm 크기로 썰고 김치, 양파는 잘게 썰고 대파는 어슷썰기한다.<br>③ ①에 ②의 재료를 넣어 한소큼 끓으면 마늘, 소금을 넣고 간을 한다.","김치, 배추김치 15g, 두부, 두부 10g, 파, 대파 3g, 양파, 생것, 국내산 3g, 멸치, 자건품대 3g, 다시마, 말린것 0.2g, 마늘, 구근, 생것 0.5g, 소금, 식염 0.2g, ","22.4","1.3","2.9","0.7","0.9","86.7","66.0","0.7","330.8","141.1","11.3","0.0","0.0","0.7","3.0","2032.jpg"
"국,탕류","김치두부찌개","① 멸치, 건다시마로 육수를 낸다.<br>② 두부는 사방 1cm 크기로 썰고 김치, 양파는 잘게 썰고 대파는 어슷썰기한다.<br>③ 냄비에 김치를 볶다가 ①과 ②의 재료를 넣어 한소큼 끓으면 마늘, 소금을 넣고 간을 한다.","김치, 배추김치 10g, 두부, 두부 20g, 파, 대파 3g, 양파, 생것, 국내산 3g, 멸치, 자건품대 3g, 다시마, 말린것 0.2g, 마늘, 구근, 생것 0.5g, 콩기름 3g, 소금, 식염 0.2g, ","55.9","1.5","3.6","4.0","1.0","100.3","72.1","0.9","274.4","126.2","8.9","0.0","0.0","0.8","2.4","2033.jpg"
"국,탕류","김치콩나물국","① 김치는 잘게 썰고 콩나물은 꼬리를 제거한다.<br>② 멸치와 건다시마로 육수를 낸다.<br>③ 육수에 김치, 콩나물을 넣고 한소큼 끓인다.<br>④ ③에 대파, 마늘을 넣고 국간장으로 간을 맞춘다.","김치, 배추김치 10g, 콩나물, 생것 8g, 멸치, 자건품대 3g, 파, 대파 3g, 다시마, 말린것 0.2g, 마늘, 구근, 생것 0.5g, 간장, 재래간장 0.8g, ","15.4","0.8","2.4","0.4","0.7","70.7","59.2","0.4","262.7","141.9","8.9","0.0","0.0","0.7","2.8","2034.jpg"
"국,탕류","닭곰탕","① 닭의 핏물을 뺀 후 끓는 물에 데쳐낸다.<br>② 닭과 마늘, 생강, 물을 붓고 육수를 우려낸다.<br>③ 닭은 건져서 찢어준다.<br>④ 육수의 기름을 걷어낸 후 찢어 놓은 닭고기를 넣고 익혀 소금, 후추로 간을 한다.","닭고기, 날것 34g, 마늘, 구근, 생것 1g, 생강, 구근, 국내산 0.3g, 소금, 식염 0.2g, 후추, 분말 0.01g, ","60.2","0.3","6.4","3.5","0.1","4.0","59.6","0.4","86.6","70.2","18.7","0.0","0.0","2.5","0.8","2035.jpg"
"국,탕류","대구지리","① 멸치, 건다시마로 육수를 낸다.<br>② 대구는 깨끗이 손질하고 무는 나박썰기, 두부와 양파는 깍뚝썰기해서 준비해준다.<br>③ 육수에 무, 대구를 넣고 끓인 후 두부, 양파, 콩나물을 넣고 끓인다.<br>④ 대파, 홍피망, 마늘을 넣고, 소금, 국간장으로 간을 맞춘 뒤 쑥갓을 얹어 낸다.","대구, 생것 20g, 두부, 두부 8g, 무, 조선무, 뿌리 10g, 쑥갓, 생것 1g, 콩나물, 생것 5g, 파, 대파 3g, 피망, 붉은것 0.3g, 마늘, 구근, 생것 0.5g, 간장, 재래간장 1g, 소금, 식염 0.1g, 멸치, 자건품대 3g, 다시마, 말린것 0.2g, ","39.1","1.2","6.5","0.8","0.7","84.9","100.9","0.7","228.9","199.1","13.0","0.0","0.0","1.0","3.7","2036.jpg"
"국,탕류","대합국","① 건다시마로 육수를 낸다.<br>② 대합살은 소금물에 씻어 잘게 썬 후 참기름에 볶아준다.<br>③ ②에 육수를 넣고 끓이다가 홍피망, 마늘을 넣고 소금으로 간을 맞춘 뒤 쑥갓을 얹어 낸다.","대합 20g, 다시마, 말린것 0.2g, 쑥갓, 생것 0.3g, 피망, 붉은것 0.5g, 참기름 1g, 마늘, 구근, 생것 0.3g, ","23.8","0.6","2.5","1.2","0.1","26.8","24.4","0.4","65.0","53.8","3.5","0.0","0.0","0.5","1.9","2037.jpg"
"국,탕류","돈육김치찌개","① 멸치, 건다시마로 육수를 낸다.<br>② 돼지고기는 식용유를 넣고 볶아준다.<br>③ 먹기 좋은 크기로 썬 김치를 넣고 함께 볶다가 육수를 넣고 끓여준다.<br>④ 한소큼 끓으면 양파, 마늘, 대파를 넣고 끓여 소금으로 간한다.","김치, 배추김치 25g, 돼지고기, 등심, 날것 20g, 파, 대파 3g, 양파, 생것, 국내산 4g, 멸치, 자건품대 3g, 다시마, 말린것 0.2g, 마늘, 구근, 생것 0.5g, 콩기름 3g, 소금, 식염 0.2g, ","90.4","1.4","6.5","6.6","1.0","77.1","100.5","0.8","456.1","233.2","17.1","0.1","0.1","1.9","4.9","2038.jpg"
"국,탕류","동태맑은국","① 동태는 적당한 크기로 썰고, 무는 납작 썰기, 두부는 깍둑썰기 한다.<br>② 멸치, 건다시마로 육수를 낸 뒤 무, 동태를 넣고 센불에서 한소큼 끓여준다.<br>③ ②에 두부,  대파, 청피망을 넣은 후 국간장, 소금으로 간을 맞춘다.<br>④ 국그릇에 담고 쑥갓을 올려준다.","명태, 냉동품 동태 20g, 무, 조선무, 뿌리 10g, 두부, 두부 3g, 파, 대파 2g, 쑥갓, 생것 1g, 피망, 푸른것 0.3g, 간장, 재래간장 0.3g, 소금, 식염 0.2g, 멸치, 자건품대 3g, 다시마, 말린것 0.2g, ","29.0","0.7","5.2","0.4","0.4","80.5","91.8","0.5","223.4","161.8","10.1","0.0","0.0","0.8","2.3","2039.jpg"
"국,탕류","두부찌개","① 멸치와 건다시마로 육수를 낸다.<br>② 나박 썬 무와 고춧가루를 넣고 볶다가 육수를 넣고 끓여준다.<br>③ 여기에 두부를 넣고 끓이다가 대파, 청피망, 홍피망을 넣고, 소금으로 간을 맞춘다.","두부, 두부 20g, 파, 대파 3g, 피망, 푸른것 0.3g, 고추, 붉은고추, 생것 0.2g, 무, 조선무, 뿌리 5g, 멸치, 자건품대 3g, 다시마, 말린것 0.2g, 고추가루 0.1g, 소금, 식염 0.2g, 참기름 0.3g, ","29.9","1.1","3.4","1.2","0.8","96.5","65.8","0.8","160.3","103.1","10.2","0.0","0.0","0.7","1.8","2040.jpg"
"국,탕류","들깨미역국","① 미역은 충분히 불려 먹기 좋은 크기로 썰어둔다.<br>② 멸치와 건다시마로 육수를 낸다.<br>③ 불린 미역을 들기름을 넣고 볶다가 육수를 넣고 끓여준다.<br>④ 미역이 충분히 익었을 때 들깨가루를 넣고 간장, 소금으로 간을 맞춘다.","미역, 말린것 0.7g, 멸치, 자건품대 3g, 다시마, 말린것 0.2g, 들깨, 가루 1g, 들기름 0.5g, 간장, 재래간장 1g, ","21.0","0.6","2.0","1.1","0.4","70.3","54.9","0.4","199.8","136.2","0.6","0.0","0.0","0.6","0.1","2041.jpg"
"국,탕류","떡국","① 쇠고기(우둔)는 핏물을 뺀 후 멸치, 건다시마를 넣고 육수를 낸다.<br>② 물에 씻은 가래떡을 육수에 넣고 끓여준다.<br>③ 어슷 썬 대파와 풀어 놓은 계란을 넣고 한소큼 끓인다.<br>④ 간장과 소금으로 간을 한 후 그릇에 담고 김을 고명으로 올린다.","쌀, 멥쌀, 논벼, 가래떡 흰떡 25g, 파, 대파 2g, 쇠고기, 한우, 우둔 5g, 계란, 전란, 생것 8g, 멸치, 자건품대 3g, 김 참김, 마른김 0.05g, 다시마, 말린것 0.2g, 소금, 식염 0.2g, ","89.1","13.4","4.8","1.5","0.4","67.8","83.2","0.7","215.7","118.3","17.7","0.0","0.0","1.3","0.6","2042.jpg"
"국,탕류","미역오이냉국","① 건미역은 물에 불린 후 씻어서 먹기 좋은 크기로 썬다.<br>② 오이는 채 썰고 실파는 잘게 다져 준비한다.<br>③ 건다시마로 육수를 낸 후 소금, 마늘, 설탕, 식초로 간을 한다.<br>④ ③에 ②와 ①을 넣고 깐실파와 참깨로 고명을 올린다.","오이, 생것, 재래종 9g, 미역, 말린것 0.5g, 파, 소파 0.5g, 다시마, 말린것 0.2g, 식초 1g, 설탕, 백설탕 1g, 참깨, 흰깨, 볶은것 0.2g, 소금, 식염 0.2g, 마늘, 구근, 생것 0.5g, ","7.9","1.6","0.2","0.1","0.4","11.2","7.8","0.1","100.8","67.6","3.8","0.0","0.0","0.1","1.2","2043.jpg"
"국,탕류","바지락맑은국","① 바지락은 소금물에 깨끗이 씻는다.<br>② 멸치, 건다시마로 육수를 낸다.<br>③ 육수에 바지락살, 홍피망, 부추를 넣고 마늘, 소금으로 간을 맞춘다.","바지락, 생것, 자연산 10g, 부추, 생것 3.5g, 피망, 붉은것 0.3g, 멸치, 자건품대 3g, 다시마, 말린것 0.2g, 마늘, 구근, 생것 0.3g, 소금, 식염 0.3g, ","17.4","0.4","3.0","0.3","0.2","70.6","62.6","1.0","238.5","122.9","25.5","0.0","0.0","0.7","2.3","2044.jpg"
"국,탕류","북어미역국","① 멸치, 건다시마로 육수를 낸다.<br>② 건미역은 물에 불린 뒤 헹궈 물기를 뺀 후 썰어둔다.<br>③ 북어는 깨끗이 털어 씻은 후 물기를 빼고 썰어둔다.<br>④ 북어, 참기름을 넣고 볶다가 미역을 넣고 함께 볶아준 뒤 육수를 넣고 끓인다.<br>⑤ 미역이 익으면 국간장, 소금으로 간을 맞춘다.","명태, 건 북어 1g, 미역, 말린것 0.7g, 참기름 0.5g, 멸치, 자건품대 3g, 다시마, 말린것 0.2g, 간장, 재래간장 0.5g, 소금, 식염 0.2g, ","18.8","0.4","2.5","0.8","0.4","71.2","57.4","0.3","238.7","142.0","0.6","0.0","0.0","0.6","0.1","2045.jpg"
"국,탕류","쇠고기탕국","① 건다시마로 육수를 낸다.<br>② 무는 나박썰고, 두부는 깍둑 썰어 둔다.<br>③ 참기름에 쇠고기, 무, 마늘을 넣고 볶다가 육수를 넣고 끓여준다.<br>④ 여기에 두부를 넣고 간을 맞춘다.","쇠고기, 한우, 양지 10g, 무, 조선무, 뿌리 5g, 두부, 두부 5g, 다시마, 말린것 0.4g, 참기름 0.3g, 마늘, 구근, 생것 0.5g, 간장, 재래간장 0.5g, ","26.7","0.7","2.7","1.4","0.3","13.1","26.9","0.4","55.2","69.0","2.5","0.0","0.0","0.6","1.1","2046.jpg"
"국,탕류","애탕국","① 멸치, 건다시마로 육수를 낸다.<br>② 쇠고기(우둔)는 잘게 다져 국간장, 후추, 참기름으로 간을 해둔다.<br>③ ②에 잘게 다진 쑥과 으깬 두부를 넣고 섞어 완자를 빚는다.<br>④ ③을 밀가루, 계란물을 입혀 육수에 넣어 끓여준다.<br>⑤ 소금, 청주, 마늘을 넣어 간을 맞춘다.","쇠고기, 한우, 우둔 13g, 계란, 전란, 생것 8g, 두부, 두부 4g, 밀가공식품, 밀가루, 중력분 5g, 쑥, 생것 4g, 마늘, 구근, 생것 1g, 멸치, 자건품대 3g, 다시마, 말린것 0.2g, 간장, 재래간장 0.5g, 소금, 식염 0.2g, 참기름 0.3g, 후추, 분말 0.02g, 청주 1g, ","65.0","4.4","6.6","2.2","0.7","78.1","99.8","1.2","211.6","173.5","29.2","0.0","0.1","1.5","1.3","2047.jpg"
"국,탕류","어묵감자국","① 멸치, 건다시마로 육수를 낸다.<br>② 육수에 감자를 넣고 끓이다가 어묵을 넣고 다시 끓인다.<br>③ 국간장, 마늘을 넣어 끓인 후 소금으로 간을 맞춘다.","어묵, 튀김 15g, 감자, 생것 10g, 파, 대파 3g, 멸치, 자건품대 2g, 다시마, 말린것 0.2g, 마늘, 구근, 생것 0.5g, 간장, 재래간장 0.5g, ","34.5","4.2","3.2","0.5","0.3","53.0","51.4","0.4","210.9","128.9","4.1","0.0","0.0","0.5","2.8","2048.jpg"
"국,탕류","완자탕","① 쇠고기는 다지고, 두부는 으깨어 물기를 빼고 마늘, 후추, 참기름을 넣고 완자를 빚는다.<br>② 완자에 밀가루 계란물을 입혀 끓는 물에 살짝 익혀준다.<br>③ 완자가 떠오르면 육수에 넣고 끓여준다.<br>④ 대파를 넣고 간장, 소금, 청주를 넣어 간을 맞춘다.","쇠고기, 한우, 우둔 10g, 두부, 두부 3.5g, 계란, 전란, 생것 2g, 밀가공식품, 밀가루, 중력분 1g, 청주 0.2g, 간장, 재래간장 0.3g, 소금, 식염 0.2g, 마늘, 구근, 생것 0.3g, 후추, 분말 0.01g, 참기름 0.3g, 파, 대파 3g, ","26.8","1.2","2.9","1.1","0.2","10.2","30.0","0.4","97.0","40.4","8.2","0.0","0.0","0.7","0.9","2049.jpg"
"국,탕류","우거지된장국","① 멸치, 건다시마로 육수를 낸다.<br>② 삶은 무시래기는 씻은 후 물기를 빼고 송송 썰어 마늘, 된장을 넣고 조물조물 무쳐놓는다.<br>③ 양념을 한 우거지에 육수를 넣고 끓인다.<br>④ 대파를 넣고 소금으로 간을 맞춘다.","무청시래기, 삶은것 15g, 된장, 된장 3g, 멸치, 자건품대 3g, 다시마, 말린것 0.2g, 마늘, 구근, 생것 0.5g, 파, 대파 2g, 소금, 식염 0.2g, ","20.1","1.7","2.5","0.5","1.9","114.3","61.6","2.5","282.0","106.2","15.4","0.0","0.0","0.6","0.5","2050.jpg"
"국,탕류","조랭이떡국","① 쇠고기(우둔)는 핏물을 뺀 후 멸치, 건다시마를 넣고 육수를 낸다.<br>② 조랭이떡을 육수에 넣고 끓여준다.<br>③ 대파를 넣고 소금으로 간한 후 계란지단을 고명으로 올린다.","쌀, 멥쌀, 논벼, 가래떡 흰떡 30g, 쇠고기, 한우, 우둔 5g, 계란, 전란, 생것 3g, 파, 대파 2g, 소금, 식염 0.2g, 멸치, 자건품대 3g, 다시마, 말린것 0.2g, ","93.0","16.0","4.4","1.0","0.4","65.4","77.1","0.6","217.6","111.9","8.0","0.0","0.0","1.4","0.6","2051.jpg"
"국,탕류","조랭이미역국","① 건미역을 불린 후 씻어서 물기를 빼고 썰어 둔다.<br>② 멸치로 육수를 낸다.<br>③ 쇠고기, 불린 미역, 참기름을 넣고 볶다가 육수를 넣고 끓인다.<br>④  조랭이떡을 넣고 끓인 뒤 국간장으로 간을 한다.","쌀, 멥쌀, 논벼, 가래떡 흰떡 20g, 미역, 말린것 0.5g, 쇠고기, 한우, 우둔 5g, 참기름 0.5g, 멸치, 자건품대 3g, 간장, 재래간장 1g, ","69.4","10.8","3.7","1.1","0.4","65.5","69.3","0.5","221.1","121.9","0.9","0.0","0.0","1.2","0.2","2052.jpg"
"국,탕류","참치김치찌개","① 김치는 썰어서 기름에 볶아준다.<br>② 볶은 김치에 멸치육수와 감자를 넣고 끓여준다.<br>③ 양파를 넣고 한소큼 끓여준 뒤 참치캔의 기름을 빼고 넣어준다.<br>④ 마늘, 대파를 넣고 소금으로 간을 맞춘다.","다랑어, 후레쉬참치, 동원산업 10g, 김치, 배추김치 20g, 양파, 생것, 국내산 3g, 파, 대파 2g, 감자, 생것 5g, 마늘, 구근, 생것 1g, 콩기름 0.2g, 멸치, 자건품대 3g, 소금, 식염 0.2g, ","31.0","1.7","4.4","0.8","0.8","71.6","80.3","0.8","418.6","184.7","12.2","0.0","0.0","2.0","4.6","2053.jpg"
