MEAL_CLSF_NM,MEAL_NM,COOK_MTH_CONT,MATRL_NM,CALORIE_QY,CARBOH_QY,PROTEIN_QY,FAT_QY,CELLU_QY,CALCIUM_QY,PHOSPH_QY,FE_QY,NATRIUM_QY,POTASSIUM_QY,VITAMINA_QY,THIAMIN_QY,RIBOFLAMIN_QY,NIACIN_QY,VITAMINC_QY,MEAL_PICTR_FILE_NM
"간식류","오렌지","오렌지","오렌지, 생과 100g, ","40.0","9.9","0.8","0.2","1.9","39.0","20.0","0.1","5.0","126.0","13.0","0.1","0.0","0.4","46.0","12026.jpg"
"간식류","토마토","토마토","토마토, 생것 200g, ","28.0","5.8","1.8","0.2","1.4","18.0","38.0","0.6","10.0","356.0","180.0","0.1","0.0","1.2","22.0","12027.jpg"
"간식류","키위","키위","키위 100g, ","54.0","13.1","0.9","0.5","1.6","30.0","26.0","0.3","3.0","271.0","8.0","0.0","0.0","0.3","27.0","12028.jpg"
"간식류","참외","참외","참외, 생과 100g, ","31.0","7.3","1.0","0.1","1.1","6.0","35.0","0.3","7.0","221.0","0.0","0.0","0.0","1.0","22.0","12029.jpg"
"간식류","샌드위치","샌드위치","샌드위치, 햄과 치즈 패스트푸드 40g, ","96.4","9.1","5.7","4.2","0.8","35.6","41.6","0.9","211.2","79.6","20.8","0.1","0.1","0.7","0.8","12030.jpg"
"간식류","포도","포도","포도, 생것 100g, ","60.0","14.1","0.4","0.8","0.9","12.0","20.0","0.2","1.0","136.0","0.0","0.4","0.2","0.3","5.0","12031.jpg"
"간식류","백설기","백설기","쌀, 멥쌀, 논벼, 백설기 50g, ","117.0","25.9","1.8","0.4","0.3","3.0","18.0","0.2","117.0","19.5","0.0","0.0","0.0","0.4","0.0","12032.jpg"
"간식류","머핀","머핀","머핀, 전유로만든것 50g, ","150.5","20.6","3.4","6.0","1.4","49.5","76.0","1.2","233.5","60.0","4.0","0.1","0.2","1.2","0.0","12033.jpg"
"간식류","보리차","보리차","보리차, 침출액 100g, ","1.0","0.3","0.0","0.0","0.0","2.0","1.0","0.0","1.0","6.0","0.0","0.0","0.0","0.0","0.0","12034.jpg"
"간식류","핫도그","핫도그","핫도그 70g, ","172.9","12.9","7.4","10.4","1.1","16.8","69.3","1.6","479.5","102.2","0.0","0.2","0.2","2.7","0.0","12035.jpg"
"간식류","절편","절편","쌀, 멥쌀, 논벼, 절편 40g, ","88.0","17.5","1.8","0.3","0.3","6.0","16.0","0.2","74.0","10.0","0.0","0.0","0.0","0.3","0.0","12036.jpg"
"간식류","메론","메론","멜론, 머스크 50g, ","19.0","4.6","0.7","0.0","0.4","3.5","21.5","0.2","6.5","187.0","1.5","0.0","0.0","0.4","11.0","12037.jpg"
"간식류","검은콩우유","검은콩우유","검은콩우유 200g, ","127.6","18.8","5.6","3.4","0.0","172.0","0.0","0.0","88.8","0.0","0.0","0.0","0.0","0.0","0.0","12038.jpg"
"간식류","비스켓","비스켓","비스켓 20g, ","90.0","15.3","1.3","2.6","0.3","6.0","14.0","0.1","54.0","24.0","0.2","0.0","0.0","0.1","0.0","12039.jpg"
"간식류","호두우유","호두우유","호두우유 200g, ","140.0","13.0","6.0","7.0","0.0","0.0","0.0","0.0","170.0","0.0","0.0","0.0","0.0","0.0","0.0","12040.jpg"
"간식류","스크램블드에그","계란","계란, 전란, 생것 30g, 버터 2g, 소금, 식염 0.2g, 우유, 가공우유, 보통 5g, ","65.5","0.6","4.0","5.2","0.0","19.6","55.6","0.6","122.0","44.3","56.7","0.0","0.1","0.0","0.0","12041.jpg"
"간식류","약과","약과","약과 25g, ","113.0","16.0","1.0","5.2","0.3","3.2","15.2","0.2","11.0","14.8","0.0","0.0","0.0","0.1","0.0","12042.jpg"
"간식류","쿠키","쿠키","쿠키 20g, ","98.4","13.7","1.0","4.4","0.2","5.2","10.0","0.1","74.0","19.0","0.0","0.0","0.0","0.0","0.0","12043.jpg"
"간식류","송편","송편","쌀, 멥쌀, 논벼, 송편, 깨 45g, ","95.4","20.4","1.6","0.6","0.6","8.6","23.4","0.5","96.8","16.2","0.0","0.0","0.0","0.2","0.0","12044.jpg"
"간식류","약식","약식","쌀, 찹쌀, 약식 40g, ","103.6","21.6","1.4","1.1","0.8","5.2","12.8","0.2","76.0","14.8","0.0","0.0","0.0","0.2","0.0","12045.jpg"
"간식류","저지방우유","저지방우유","우유, 가공우유, 저지방 200g, ","102.0","11.2","7.2","3.0","0.0","260.0","180.0","0.2","120.0","380.0","26.0","0.1","0.4","0.2","2.0","12046.jpg"
"간식류","코코아","코코아가루","코코아가루 100g, ","153.0","70.8","18.6","2.9","1.4","599.0","545.0","1.8","525.0","800.0","2.0","0.1","0.7","0.7","3.0","12047.jpg"
"간식류","수정과","수정과","수정과 100g, ","46.0","12.0","0.0","0.0","0.0","0.0","0.0","0.0","14.9","0.0","0.0","0.0","0.0","0.0","0.0","12048.jpg"
"간식류","유자차","유자차","유자차 20g, ","50.2","12.4","0.0","0.0","0.6","4.6","1.6","0.1","0.4","14.0","0.0","0.0","0.0","0.0","6.8","12049.jpg"
"간식류","팬케이크","팬케이크","팬케이크 50g, ","113.0","14.2","3.2","4.8","0.6","109.5","79.5","0.9","219.5","66.0","27.0","0.1","0.1","0.8","0.0","12050.jpg"
"간식류","마늘빵","마늘빵","마늘바게트 50g, ","250.0","27.3","5.4","14.0","1.4","13.5","50.0","0.4","311.5","50.0","20.0","0.1","0.0","0.6","0.0","12051.jpg"
"간식류","찐옥수수","찐옥수수","옥수수, 찰옥수수, 생것 60g, ","84.0","17.3","2.9","0.7","2.8","12.6","78.6","1.3","0.6","222.0","5.4","0.2","0.1","1.6","2.4","12052.jpg"
"간식류","주먹밥","① 밥에 재료들을 다져서 섞은후 먹기좋은 크기로 뭉친다.","간장, 왜간장 0.5g, 계란, 전란, 생것 2g, 김 참김, 마른김 0.2g, 당근, 생것 1g, 김치, 배추김치 1g, 쌀, 멥쌀, 논벼, 백미 국내산, 일반형, 일품 30g, 우엉, 생것 1.2g, 참기름 1g, ","118.4","23.4","2.4","1.4","0.5","7.5","27.5","0.5","46.8","53.0","23.7","0.0","0.0","0.5","0.4","12053.jpg"
"간식류","우유(씨리얼)","우유(씨리얼)","우유, 가공우유, 보통 100g, ","63.0","4.8","3.1","3.4","0.0","100.0","95.0","0.1","50.0","150.0","31.0","0.0","0.2","0.1","1.0","12054.jpg"
"간식류","두유(씨리얼)","두유(씨리얼)","두유 100g, ","55.0","4.8","3.5","2.8","1.5","22.0","54.0","0.7","55.0","171.0","0.0","0.0","0.0","0.4","0.0","12055.jpg"
"간식류","저지방우유(씨리얼)","저지방우유(씨리얼)","우유, 가공우유, 저지방 100g, ","51.0","5.6","3.6","1.5","0.0","130.0","90.0","0.1","60.0","190.0","13.0","0.0","0.2","0.1","1.0","12056.jpg"
"간식류","매실차","매실차","매실청 15g, ","12.3","3.2","0.0","0.0","0.1","0.8","0.6","0.0","0.4","8.8","0.7","0.0","0.0","0.0","0.2","12057.jpg"
