MEAL_CLSF_NM,MEAL_NM,COOK_MTH_CONT,MATRL_NM,CALORIE_QY,CARBOH_QY,PROTEIN_QY,FAT_QY,CELLU_QY,CALCIUM_QY,PHOSPH_QY,FE_QY,NATRIUM_QY,POTASSIUM_QY,VITAMINA_QY,THIAMIN_QY,RIBOFLAMIN_QY,NIACIN_QY,VITAMINC_QY,MEAL_PICTR_FILE_NM
"찜류","쇠갈비찜","① 쇠갈비는 4~5cm로 토막내어 칼집을 넣은 후 핏물을 제거한다.\r\n\r\n② 냄비에 쇠갈비를 넣고 충분히 삶은 뒤 양념장을 넣고 끓인다.\r\n\r\n③ 국물이 조금 남았을때 밤을 넣어주고, 양파도 넣어준다.\r\n\r\n④ 국물을 끼얹으며 자작하게 조린다.","쇠고기, 수입우, 갈비, 날것 45g, 양파, 생것, 국내산 3g, 밤, 생것 2g, 간장, 왜간장 1.5g, 배, 생과, 국내산, 신고 2g, 마늘, 구근, 생것 1g, 설탕, 백설탕 1g, 청주 1g, 깨소금 0.2g, 참기름 0.2g, 후추, 분말 0.01g, ","127.5","2.7","8.8","8.4","0.3","8.4","75.8","1.1","114.3","176.1","5.6","0.0","0.1","2.4","1.1","5004.jpg"
"찜류","쇠고기떡찜","① 쇠고기는 네모나게 썰고 가래떡은 손가락 한마디 크기로 자른다. ② 표고, 당근, 양파도 잘라서 준비한다.<br>③ 만들어진 양념에 물을 조금 섞고 쇠고기, 가래떡, 표고, 당근을 넣고 끓인다.<br>④ 국물이 많이 줄어들면 양파를 넣고 중불에서 국물이 거의 없어질 때 까지 끓여준다.","쇠고기, 수입우, 등심 25g, 쌀, 멥쌀, 논벼, 가래떡 흰떡 15g, 표고버섯, 생것 2g, 당근, 생것 3g, 양파, 생것, 국내산 2g, 간장, 왜간장 1.5g, 배, 생과, 국내산, 신고 2g, 파, 대파 1g, 마늘, 구근, 생것 0.5g, 설탕, 백설탕 1g, 엿, 물엿 1g, 청주 1g, 깨소금 0.2g, 참기름 0.2g, 후추, 분말 0.01g, ","98.4","10.7","5.3","3.5","0.6","7.7","55.0","0.8","136.6","102.7","42.0","0.0","0.1","1.6","1.0","5005.jpg"
"찜류","단호박찜","① 단호박을 적당한 크기로 썰어 찜통에서 찐다.","호박, 당호박 50g, ","14.5","3.3","0.8","0.1","0.9","11.0","18.0","0.2","1.5","140.5","95.5","0.0","0.0","0.4","9.5","5006.jpg"
"찜류","브로콜리숙회","① 브로콜리를 데치고, 양념장을 만들어 완성한다.","브로콜리, 생것 15g, 고추장 2g, 식초 2g, 설탕, 백설탕 1g, 깨소금 0.2g, 마늘, 구근, 생것 0.5g, ","14.4","2.5","1.0","0.2","0.6","13.3","34.5","0.3","58.1","59.5","27.0","0.0","0.0","0.2","14.7","5007.jpg"
"찜류","돈사태찜","① 돈사태를 적당한 크기로 썰어 핏물을 제거한다.<br>② 양파, 무, 밤은 크기를 비슷하게하여 모서리를 다듬는다.<br>③ 냄비에 돈사태와 물을 넣고 끓이다가 양념장을 넣고 끓인다.<br>④ 무, 밤을 넣고 끓이다가 양파를 넣고 윤기가 나게 국물을 끼얹으면서 더 조린다.","돼지고기, 사태, 날것 45g, 무, 조선무, 뿌리 10g, 밤, 생것 3g, 양파, 생것, 국내산 3g, 간장, 왜간장 2g, 설탕, 백설탕 1g, 마늘, 구근, 생것 1g, 생강, 구근, 국내산 0.5g, 깨소금 0.2g, 참기름 0.2g, 후추, 분말 0.01g, ","138.6","3.1","8.2","9.8","0.4","10.1","98.3","0.6","149.8","187.6","2.0","0.3","0.1","1.9","2.7","5008.jpg"
"찜류","북어찜","① 북어를 물에 젖힌 후, 물기를 뺀다.<br>② 냄비에 북어와 양념장, 물을 넣고 국물이 자작할때까지 졸여준다.","명태, 건 북어 5g, 간장, 왜간장 2g, 고추장 1g, 마늘, 구근, 생것 1g, 설탕, 백설탕 1g, 고추가루 0.1g, 파, 대파 1g, 깨소금 0.2g, 참기름 0.2g, ","29.1","1.9","4.1","0.5","0.2","23.7","51.0","0.3","186.4","90.0","8.6","0.0","0.0","0.4","0.3","5009.jpg"
"찜류","고등어찜","① 고등어를 적당한 크기로 썬다.<br>② 무를 사각형으로 썰고, 미나리와 양파도 적당한 크기로 썬다.<br>③ 냄비에 무를 깔고 고등어를 올린뒤 진간장, 고춧가루, 깨소금, 참기름, 마늘, 생강을 넣어 양념한다.","고등어, 생것 35g, 무, 조선무, 뿌리 7g, 미나리, 생것 2g, 양파, 생것, 국내산 2g, 간장, 왜간장 2g, 고추가루 0.1g, 깨소금 0.2g, 참기름 0.2g, 마늘, 구근, 생것 0.5g, 생강, 구근, 국내산 0.3g, ","102.2","0.9","7.2","7.6","0.3","14.4","79.2","0.6","147.3","131.8","22.9","0.0","0.2","2.7","1.8","5010.jpg"
"찜류","콩나물찜","① 콩나물은 두절하여 준비한다.<br>② 콩나물과 마늘, 미나리를 넣고 고춧가루, 전분, 설탕, 참기름, 소금을 넣어 익힌다.","콩나물, 생것 20g, 마늘, 구근, 생것 1g, 미나리, 생것 0.8g, 고추가루 0.1g, 전분, 감자녹말 0.5g, 설탕, 백설탕 0.3g, 참기름 0.2g, 소금, 식염 0.2g, ","12.2","1.3","1.1","0.5","0.6","6.8","15.2","0.2","68.0","56.2","5.4","0.0","0.0","0.2","1.8","5011.jpg"
"찜류","주꾸미숙회","① 주꾸미를 손질하여 흐르는 물에 씻는다.<br>② 주꾸미는 데친 후 적당한 크기로 썰고 고추장양념을 만들어 완성한다.","주꾸미 20g, 고추장 2g, 식초 2g, 설탕, 백설탕 1g, 깨소금 0.2g, 마늘, 구근, 생것 0.5g, ","19.6","2.1","2.0","0.3","0.2","6.5","29.2","0.2","104.6","75.4","10.6","0.0","0.0","0.3","0.0","5012.jpg"
"찜류","명란달걀찜","① 달걀을 풀어 체에 내리고, 동량의 물을 섞는다.<br>② 달걀물에 명란을 넣는다.<br>③ 약한불에서 중탕하여 익힌다.","계란, 전란, 생것 20g, 명태, 알 명란, 생것 1.5g, 파, 소파 1g, 소금, 식염 0.2g, ","33.4","0.2","2.9","2.2","0.0","10.6","39.7","0.4","94.9","30.6","33.5","0.0","0.1","0.0","0.2","5013.jpg"
"찜류","두부찜","① 두부는 곱게 으깨고 당근은 잘게 다진 후 양념한다.<br>② 끓는물에 완자형태로 만들어 익혀낸다.","두부, 두부 15g, 계란, 전란, 생것 5g, 당근, 생것 1g, 파, 대파 1g, 간장, 왜간장 1g, 소금, 식염 0.2g, 참기름 0.2g, ","22.6","0.7","2.0","1.3","0.4","27.9","24.2","0.5","133.7","15.9","21.7","0.0","0.0","0.1","0.3","5017.jpg"
"찜류","해물찜","① 오징어, 홍합, 조갯살, 콩나물을 고춧가루로 볶다가 물을 부어 끓인다.<br>② 전분을 풀어서 농도를 맞추고 간을 한다.","오징어, 생것 20g, 홍합, 생것 10g, 콩나물, 생것 10g, 조개살, 생것 10g, 전분, 감자녹말 1g, 고추가루 1g, 마늘, 구근, 생것 0.5g, ","44.7","2.1","6.9","0.9","0.7","19.2","82.2","0.7","122.6","163.2","33.6","0.0","0.0","1.1","1.7","5018.jpg"
"찜류","돼지고기편육","① 돼지고기(삼겹살)를 삶아낸 후 편으로 썬다.","돼지고기, 삼겹살 45g, ","149.0","0.1","7.7","12.8","0.0","3.6","59.4","0.3","19.8","90.9","2.7","0.3","0.1","2.0","0.4","5019.jpg"
"찜류","연두부찜","① 연두부를 살짝 쪄서 양념장을 끼얹는다.","두부, 연두부 30g, 파, 대파 1g, 간장, 왜간장 1g, 간장, 재래간장 1g, 마늘, 구근, 생것 0.5g, 고추가루 0.01g, ","14.2","0.5","1.8","0.7","0.2","20.3","26.7","0.5","131.7","41.8","1.6","0.0","0.0","0.1","0.3","5020.jpg"
"찜류","깻잎찜","① 양념장을 만들어 깻잎에 골고루 바른 후 찜통에 넣어 쪄낸다.","들깻잎, 생것 8g, 간장, 재래간장 1g, 간장, 왜간장 1g, 엿, 물엿 2g, 설탕, 백설탕 2g, 고추가루 0.1g, 마늘, 구근, 생것 0.5g, 참기름 0.2g, ","19.6","4.1","0.5","0.3","0.7","16.8","9.0","0.3","131.2","38.1","127.6","0.0","0.0","0.1","4.5","5021.jpg"
"찜류","양배추쌈","① 양배추잎을 찜솥에 넣고 투명해 질때까지 삶는다.<br>② 삶아진 양배추를 적당한 크기고 자른 후 양념과 같이 그릇에 담아낸다.","양배추, 생것 15g, 된장, 된장 1.5g, 고추장 1.5g, 새우, 젓 1g, 설탕, 백설탕 1g, 파, 대파 1g, 마늘, 구근, 생것 0.5g, 깨소금 0.2g, 참기름 0.2g, ","18.5","3.2","0.7","0.5","0.5","17.5","14.3","0.2","190.8","53.2","7.6","0.0","0.0","0.2","4.6","5022.jpg"
"찜류","가지찜","① 가지는 한 입크기로 자르고 피망은 잘게 다진다.<br>② 진간장, 청피망, 홍피망, 고춧가루, 깨소금, 마늘을 섞어 양념장을 만든다.<br>③ 양념장을 가지에 골고루 바른 후 찜통에 찐다.","가지, 생것 15g, 간장, 왜간장 2g, 피망, 푸른것 1g, 피망, 붉은것 1g, 고추가루 0.2g, 깨소금 0.2g, 마늘, 구근, 생것 0.3g, ","6.0","0.9","0.4","0.2","0.5","6.3","10.2","0.1","124.0","51.2","12.2","0.0","0.0","0.1","3.1","5023.jpg"
"찜류","깻잎멸치찜","① 진간장,  깨소금, 마늘을 섞어 양념장을 만든다.<br>② 깻잎에 양념장과 멸치를 끼얹어 찜통에  찐다.??????","들깻잎, 생것 2g, 멸치, 자건품소 2.5g, 간장, 왜간장 2g, 마늘, 구근, 생것 0.5g, 설탕, 백설탕 0.3g, 깨소금 0.2g, ","10.5","0.6","1.4","0.3","0.2","30.1","31.0","0.3","204.9","46.3","31.1","0.0","0.0","0.2","1.1","5024.jpg"
"찜류","꼬막찜","① 끓는 물에 꼬막을 삶아낸다.<br>② 양파, 실파, 홍피망을 곱게 다져 마늘, 고추가루, 진간장, 청주, 깨소금, 설탕을 넣어 양념장을 만든다.<br>③ 꼬막위에 양념장을 골고루 얹어준다.","꼬막 50g, 양파, 생것, 국내산 3g, 파, 소파 1g, 피망, 붉은것 2g, 마늘, 구근, 생것 0.5g, 고추가루 0.1g, 간장, 왜간장 0.5g, 청주 0.2g, 깨소금 0.2g, 설탕, 백설탕 0.1g, ","45.1","1.4","7.5","0.9","0.2","60.6","80.7","4.0","179.3","105.9","36.8","0.0","0.1","1.1","5.4","5025.jpg"
"찜류","낙지떡찜","① 낙지와 가래떡을 한 입 크기로 썰어 끓는 물에 데쳐낸다.<br>② 진간장, 청주, 고추가루, 마늘을 섞어 양념장을 만든다.<br>③ 냄비에 낙지와 가래떡을 넣고 양념장과 물을 섞어 넣어 조린다.","낙지 20g, 쌀, 멥쌀, 논벼, 가래떡 흰떡 20g, 간장, 왜간장 2g, 청주 1g, 고추가루 1g, 마늘, 구근, 생것 0.5g, 후추, 분말 0.01g, ","63.9","11.2","3.4","0.4","0.7","6.0","42.6","0.4","220.6","78.0","33.6","0.0","0.0","0.8","0.4","5026.jpg"
"찜류","낙지해물찜","① 낙지, 홍합, 새우는 깨끗이 씻어 먹기 좋은 크기로 썬다.<br>② 콩나물은 머리와 꼬리를 제거하고 미나리는 적당한 길이로 썬다.<br>③ 팬에 식용유를 두르고 콩나물과 홍합을 넣고 양념장(진간장, 청주, 고춧가루, 다진마늘, 다진생강, 후춧가루)을 넣어 살짝 익힌 후 낙지와 새우를 넣는다.<br>④ 콩나물이 익으면 미나리를 넣고 볶아준다.<br>⑤ 채소가 익으면 찹쌀가루를 물에 풀어 넣어 걸죽하도록 볶은 후  참기름, 깨소금을 넣는다.","낙지 20g, 새우, 잔새우, 생것 15g, 홍합, 생것 10g, 콩나물, 생것 8g, 미나리, 생것 3g, 간장, 왜간장 3g, 청주 2g, 고추가루 0.5g, 마늘, 구근, 생것 1g, 참기름 0.5g, 깨소금 0.3g, 콩기름 0.5g, 찹쌀가루 1g, ","51.4","2.3","6.2","1.8","0.6","36.1","83.5","1.0","356.0","166.6","26.1","0.0","0.1","1.0","1.9","5027.jpg"
"찜류","단호박사태찜","① 쇠고기, 단호박, 무, 양파, 당근, 표고는 한 입 크기로 썬다.<br>② 진간장, 설탕, 후추, 참기름, 파, 마늘을 넣고 양념장을 만든다.<br>③ 냄비에 쇠고기, 무, 물, 양념장을 넣고 끓인다.<br>④ 쇠고기와 무가 익으면 단호박, 양파, 당근, 표고를 넣고 조린다.","쇠고기, 한우, 사태 15g, 호박, 당호박 20g, 무, 조선무, 뿌리 10g, 양파, 생것, 국내산 5g, 당근, 생것 6g, 표고버섯, 생것 3g, 마늘, 구근, 생것 1g, 간장, 왜간장 5g, 설탕, 백설탕 2g, 후추, 분말 0.01g, ","44.4","5.2","4.7","9.6","1.0","13.5","54.2","0.7","305.4","175.6","116.2","0.0","0.0","1.2","6.6","5028.jpg"
"찜류","단호박오징어찜","① 오징어는 껍질을 벗기고 칼집을 내어 적당하게 썬다.<br>② 양파, 당근은 한 입 크기로 썬다.<br>③ 진간장, 설탕, 깨소금, 후추, 참기름을 넣고 양념장을 만든다.<br>④ 팬에 식용유를 두르고 다진 마늘을 볶다가 양파, 당근을 넣고 볶는다.<br>⑤ ④에 오징어를 넣고 양념장과 물을 넣어 조린다.","오징어, 생것 15g, 호박, 당호박 15g, 양파, 생것, 국내산 5g, 당근, 생것 3g, 마늘, 구근, 생것 1g, 간장, 왜간장 3g, 설탕, 백설탕 2g, 후추, 분말 0.01g, 깨소금 1g, 참기름 0.3g, ","39.3","4.1","3.6","1.1","0.7","21.4","57.3","0.4","251.1","129.8","66.4","0.0","0.0","0.7","3.8","5029.jpg"
"찜류","단호박해물찜","① 단호박은 적당한 크기로 잘라 속을 판다.<br>② 새우, 오징어, 홍합은 잘게 썬다.<br>③ 진간장, 마늘, 참기름, 깨소금으로 양념장을 만든다.<br>④ 팬에 해물을 넣고 양념장을 넣어서 익힌다.<br>⑤ 볶은 해물을 단호박 속에 넣어 찐다.","호박, 당호박 50g, 새우, 잔새우, 생것 7g, 오징어, 생것 3g, 홍합, 생것 6g, 간장, 왜간장 3g, 마늘, 구근, 생것 1g, 참기름 0.3g, 깨소금 1g, ","37.5","4.1","3.4","1.2","1.2","36.9","59.4","0.8","271.3","204.9","96.4","0.0","0.0","0.9","10.0","5030.jpg"
"찜류","단호박우유찜","① 단호박과 양파는 한 입 크기로 썬다.<br>② 팬에 버터를 두르고 단호박과 양파를 넣고 볶는다.<br>③ ②에 우유를 넣고 소금 간하여 익힌다.","호박, 당호박 50g, 우유, 가공우유, 보통 30g, 양파, 생것, 국내산 10g, 버터 3g, 소금, 식염 0.1g, 후추, 분말 0.01g, ","59.3","5.6","1.9","3.7","1.0","43.2","50.6","0.3","72.4","200.7","117.3","0.0","0.1","0.5","10.6","5031.jpg"
"찜류","달걀우유찜","① 달걀을 풀어 우유를 붓고 섞은 후 체에 내린다.<br>② 소금으로 간하여 찐다.","계란, 전란, 생것 20g, 우유, 가공우유, 보통 30g, 소금, 식염 0.01g, ","50.5","1.6","3.5","3.2","0.0","39.4","62.1","0.4","43.6","69.0","40.5","0.0","0.1","0.0","0.3","5032.jpg"
"찜류","닭날개간장찜","① 감자와 당근은 한 입 크기로 썬다.<br>② 진간장, 청주, 설탕, 마늘, 후추로 양념장을 만든다.<br>③ 팬에 재료와 양념장, 물을 조금 넣고 재료가 익을 때까지 쪄낸다. ","닭고기, 날개, 날것 60g, 감자, 생것 10g, 당근, 생것 10g, 간장, 왜간장 3g, 청주 2g, 설탕, 백설탕 2g, 마늘, 구근, 생것 0.5g, 후추, 분말 0.01g, ","172.8","4.3","11.7","11.2","0.5","14.2","75.8","0.8","205.4","172.3","163.5","0.0","0.1","2.4","2.7","5033.jpg"
"찜류","닭날개북어찜","① 북어는 한 입 크기로 토막내어 물에 불린다.<br>② 진간장, 설탕, 후추가루, 마늘로 양념장을 만든다.<br>③ 닭날개와 북어에 양념장을 넣어 섞은 후 뚜껑을 덮고 찐다.","닭고기, 날개, 날것 30g, 명태, 건 북어 5g, 간장, 왜간장 3g, 청주 2g, 설탕, 백설탕 2g, 마늘, 구근, 생것 0.5g, 후추, 분말 0.01g, ","105.4","2.4","9.5","5.8","0.1","24.5","79.0","0.5","226.8","122.7","18.9","0.0","0.0","1.4","0.0","5034.jpg"
"찜류","닭다리카레찜","① 양파, 당근, 감자는 한 입 크기로 썬다.<br>② 냄비에 닭다리, 물, 진간장, 맛술, 설탕, 후추를 넣고 끓인다.<br>③ 닭다리가 어느정도 익으면 채소와 카레분말을 넣고 조린다.","닭고기, 다리, 날것 82g, 양파, 생것, 국내산 10g, 당근, 생것 10g, 감자, 생것 13g, 간장, 왜간장 5g, 미림 2g, 카레분말 2g, 설탕, 백설탕 2g, 후추, 분말 0.01g, ","192.5","7.3","16.0","10.3","1.4","17.7","146.5","1.2","443.0","295.1","155.8","0.1","0.2","4.8","6.6","5035.jpg"
"찜류","닭애호박찜","① 닭은 끓는 물에 살짝 데쳐 낸 후 적당한 크기로 썬다.<br>② 애호박은 한 입 크기로 은행잎 썰기한다.<br>③ 고추가루,  마늘, 진간장, 설탕, 참기름, 후추로 양념장을 만든다.<br>④ 냄비에 식용유를 두르고 닭을 볶다가 애호박, 대파, 양념장을 넣고 조린다.","닭고기, 가슴살, 날것 25g, 호박, 애호박, 생것 10g, 파, 대파 3g, 마늘, 구근, 생것 1g, 콩기름 0.3g, 고추가루 0.1g, 간장, 왜간장 3g, 설탕, 백설탕 2g, 참기름 0.5g, 후추, 분말 0.01g, ","49.7","3.5","6.3","1.2","0.3","8.6","60.5","0.3","192.3","119.1","11.2","0.0","0.0","2.9","4.5","5036.jpg"
"찜류","돈갈비고구마찜","① 돼지갈비는 먹기좋은 크기로 썰어 끓는 물에 살짝 삶아낸다.<br>② 고구마는 한 입 크기로 썬다.<br>③ 진간장, 설탕, 마늘, 참기름, 후추, 깨소금을 섞어 양념장을 만든다<br>④ 냄비에 돼지갈비, 고구마, 양념장을 넣고 조린다.","돼지고기, 갈비, 날것 40g, 고구마, 생것 30g, 마늘, 구근, 생것 1g, 간장, 왜간장 3g, 설탕, 백설탕 2g, 참기름 0.5g, 후추, 분말 0.01g, 깨소금 0.3g, ","138.4","11.8","8.2","6.3","0.8","17.1","103.2","0.4","214.1","231.8","8.1","0.3","0.1","2.7","8.4","5037.jpg"
"찜류","돈육단호박찜","① 돼지고기, 단호박, 피망, 양파는 한 입 크기로 썬다.<br>② 돼지고기와 단호박은 냄비에 쪄낸다.<br>③ 돈가스소스, 케찹, 굴소스, 마늘, 후추를 섞어 소스를 만든다<br>④ 냄비에 ②와 채소를 넣고 소스를 넣어 조린다.","돼지고기, 삼겹살 20g, 호박, 당호박 15g, 피망, 푸른것 3g, 양파, 생것, 국내산 5g, 피망, 붉은것 3g, 마늘, 구근, 생것 1g, 후추, 분말 0.01g, 돈까스소스 3g, 토마토케찹 3g, 굴소스 2g, ","81.8","3.6","4.0","5.8","0.6","6.8","37.8","0.3","48.6","122.6","46.0","0.2","0.1","1.1","11.4","5038.jpg"
"찜류","돈육연근찜","① 연근은 껍질을 벗기고 한 입 크기로 썰어 끓는 물에 삶아낸다.<br>② 삼겹살은 마늘, 된장, 후추를 넣은 물에 삶는다.<br>③ 냄비에 ①과 ②의 재료를 넣고 진간장, 설탕, 후추로 양념하여 조린다.","돼지고기, 삼겹살 20g, 연근, 생것 35g, 마늘, 구근, 생것 1g, 된장, 된장 1g, 간장, 왜간장 2g, 설탕, 백설탕 0.3g, 후추, 분말 0.01g, ","94.7","6.3","4.5","5.8","0.9","10.8","56.8","0.5","178.8","191.0","1.2","0.2","0.1","1.0","20.2","5039.jpg"
"찜류","돈육콩나물찜","① 진간장, 고추장, 설탕, 깨소금, 참기름, 후추를 섞어 양념장을 만든다.<br>② 콩나물은 꼬리를 자르고 적당한 길이로 자른다.<br>③ 삼겹살에 양념장을 넣고 고기 익힌 후 콩나물, 찹쌀가루를 물에 풀어 넣고 익힌다. ","돼지고기, 삼겹살 20g, 콩나물, 생것 10g, 간장, 왜간장 2g, 고추장 2g, 설탕, 백설탕 2g, 참기름 0.5g, 깨소금 1g, 후추, 분말 0.01g, ","92.7","3.3","4.4","6.9","0.5","18.9","45.0","0.5","207.9","79.6","9.0","0.2","0.1","1.1","1.0","5040.jpg"
"찜류","동태찜","① 동태는 먹기 좋게 뼈를 제거하고 포를 떠서 적당한 크기로 토막낸다.<br>② 무는 한 입 크기로 깍둑썰기한다.<br>③ 진간장, 고추가루, 설탕, 깨소금, 참기름, 후추가루, 마늘을 섞어 양념장을 만든다.<br>④ 냄비에 무를 깔고 동태를 올리고 양념장을 골고루 끼얹어 푹 찐다.","명태, 냉동품 동태 25g, 무, 조선무, 뿌리 10g, 고추가루 0.3g, 마늘, 구근, 생것 1g, 간장, 왜간장 2g, 설탕, 백설탕 0.5g, 참기름 0.5g, 깨소금 0.1g, 후추, 분말 0.01g, ","30.1","1.4","4.4","0.7","0.4","17.0","58.7","0.2","174.2","103.4","13.1","0.0","0.0","0.4","1.6","5041.jpg"
"찜류","두부계란찜","① 달걀은 곱게 풀어 체에 걸러 동량의 물과 청주, 후추를 넣고 소금 간한다.<br>② 연두부는 잘게 깍뚝 썰기하고 부추는 잘게 썬다.<br>③ 달걀물에 뚜껑을 덮어 10분간 찐 후 ②의 재료를 넣고 10분간 더 찐다.","두부, 두부 10g, 계란, 전란, 생것 30g, 부추, 생것 0.5g, 청주 0.5g, 후추, 분말 0.01g, 소금, 식염 0.2g, ","56.0","0.6","4.7","3.6","0.3","30.3","59.6","0.8","106.1","38.9","50.0","0.0","0.1","0.1","0.2","5042.jpg"
"찜류","묵은지김치찜","① 돼지고기는 마늘, 청주, 후추를 넣은 물에 삶아 잘게 썬다.<br>② 묵은지는 길이로 썰어 돼지고기를 넣고 돌돌 말아준다.<br>③ 약불에서 중탕으로 찜한다.","김치, 배추김치 40g, 돼지고기, 등심, 날것 15g, 마늘, 구근, 생것 0.3g, 청주 0.5g, 된장, 된장 0.5g, ","44.3","1.2","4.1","2.6","1.2","20.2","52.8","0.6","487.2","169.6","20.0","0.1","0.0","1.2","5.9","5043.jpg"
"찜류","북어찜","① 북어는 한 입 크기로 토막내어 물에 불린다.<br>② 진간장, 청주, 설탕, 후추가루, 마늘을 섞어 양념장을 만든다. <br>③ 북어에 양념장을 넣고 찜한 후 실고추를 얹여낸다.","명태, 건 북어 10g, 간장, 왜간장 3g, 마늘, 구근, 생것 0.3g, 설탕, 백설탕 2g, 청주 0.5g, 후추, 분말 0.01g, 실고추 0.1g, ","45.3","2.3","7.7","0.4","0.1","39.2","90.6","0.3","251.3","147.4","0.6","0.0","0.0","0.6","0.2","5044.jpg"
"찜류","브로콜리달걀찜","① 달걀을 풀어 체에 거른 후 동량의 물을 넣어 소금 간한다.<br>② 브로콜리는 다져서 섞어준다.<br>③ 약불에서 중탕으로 찜한다.","계란, 전란, 생것 20g, 소금, 식염 0.1g, 브로콜리, 생것 5g, ","33.0","0.4","2.8","2.2","0.2","12.6","43.4","0.4","59.3","39.5","37.6","0.0","0.1","0.1","4.9","5045.jpg"
"찜류","브로콜리양배추찜","① 브로콜리와 양배추는 적당한 크기로 잘라 찜기에 찐다.<br>② 진간장, 설탕, 마늘, 깨소금, 참기름을 섞어 양념장을 만든다.<br>③ 브로콜리와 양배추에 양념장을 얹여낸다.","브로콜리, 생것 10g, 양배추, 생것 15g, 간장, 왜간장 1g, 참기름 0.5g, 깨소금 0.1g, 설탕, 백설탕 0.1g, 마늘, 구근, 생것 0.3g, ","13.7","1.7","0.8","0.6","0.7","13.8","26.2","0.2","63.5","70.1","13.2","0.0","0.0","0.2","14.2","5046.jpg"
"찜류","삼치무찜","① 삼치는 적당한 크기로 토막내고 무는 작게 깍둑썰기하고 대파는 어슷썬다<br>② 냄비에 무를 깔고 물을 넣고 끓인다.<br>③ 진간장, 고추가루, 고추장, 청주, 마늘을 섞어 양념장을 만든다.<br>④ 무가 익으면 삼치를 넣고 양념장을 얹여 익힌다.","삼치, 생것 25g, 무, 조선무, 뿌리 10g, 파, 대파 3g, 고추가루 0.3g, 고추장 2g, 엿, 물엿 1g, 간장, 왜간장 1g, 청주 1g, 마늘, 구근, 생것 0.5g, ","57.4","2.5","5.2","2.8","0.5","10.6","68.0","0.3","137.5","130.1","34.8","0.0","0.1","1.3","2.2","5047.jpg"
"찜류","새우계란찜","① 달걀은 곱게 풀어 체에 걸러 동량의 물을 넣고 소금 간한다.<br>② 새우는 잘게 썰고 당근은 잘게 다진다.<br>③ 달걀물에 ②의 재료를 넣고 뚜껑을 덮어 찐다.","계란, 전란, 생것 20g, 새우, 잔새우, 생것 6g, 당근, 생것 0.5g, 소금, 식염 0.2g, ","35.7","0.3","3.3","2.2","0.0","16.9","42.8","0.5","114.1","45.3","38.2","0.0","0.1","0.2","0.2","5048.jpg"
"찜류","새우미더덕찜","① 새우와 미더덕은 손질하여 한 입 크기로 자른다.<br>② 콩나물은 머리와 꼬리를 제거하고 미나리는 적당한 길이로 자른다.<br>③ 진간장, 고추가루, 마늘을 섞어 양념장을 만든다.<br>④ 냄비에 콩나물, 미더덕, 새우, 양념장을 넣고 찐다.<br>⑤ 재료가 어느정도 익으면 미나리, 찹쌀가루 푼 물을 넣어 농도를 조절하며 익힌다.","새우, 잔새우, 생것 15g, 미더덕 45g, 콩나물, 생것 10g, 미나리, 생것 2g, 고추가루 1g, 찹쌀가루 1g, 마늘, 구근, 생것 1g, 간장, 왜간장 0.3g, ","31.4","3.0","3.8","0.5","0.8","42.9","60.9","1.9","204.8","162.2","40.4","0.0","0.1","0.7","2.5","5049.jpg"
"찜류","애호박생선살찜","① 애호박은 0.5cm 두께로 썰어 가운데를 도려낸다.<br>② 생선살, 표고버섯, 홍고추를 잘게 다져, 찹쌀가루, 참기름, 마늘, 후추, 소금 간하여 잘 섞는다.<br>③ ②의 재료를 애호박 가운데 넣고 찐다.","호박, 애호박, 생것 25g, 표고버섯, 생것 3g, 고추, 붉은고추, 생것 1g, 대구, 생것 10g, 찹쌀가루 2g, 소금, 식염 0.2g, 후추, 분말 0.01g, 참기름 0.3g, 마늘, 구근, 생것 0.3g, ","30.6","4.3","2.4","0.5","0.5","7.1","33.4","0.2","83.2","119.3","18.7","0.0","0.0","0.4","10.3","5050.jpg"
"찜류","애호박쇠고기찜","① 애호박은 0.5cm 두께로 썰어 가운데를 도려낸다.<br>② 쇠고기는 잘게 다지고 두부는 으깨어 찹쌀가루, 참기름, 마늘, 후추, 소금 간하여 잘 섞는다.<br>③ ②의 재료를 애호박 가운데 넣고 찐다.","호박, 애호박, 생것 16g, 두부, 두부 7g, 쇠고기, 한우, 사태 7g, 찹쌀가루 2g, 소금, 식염 0.2g, 후추, 분말 0.01g, 참기름 0.3g, 마늘, 구근, 생것 0.3g, ","31.7","3.4","2.6","5.0","0.3","15.1","29.8","0.4","72.1","66.4","5.2","0.0","0.0","0.5","5.8","5051.jpg"
"찜류","양념가지찜","① 가지는 적당한 길이로 잘라 밀가루를 묻혀 찐다.<br>② 진간장, 다진 파, 참기름, 깨소금을 섞어 양념장을 만든다.<br>③ 찐 가지에 양념장을 버무린다.","가지, 생것 30g, 밀가공식품, 밀가루, 중력분 2g, 간장, 왜간장 0.5g, 참기름 0.3g, 깨소금 0.3g, 파, 대파 0.2g, ","16.2","2.7","0.5","0.5","0.7","9.8","13.2","0.2","39.7","68.0","2.1","0.0","0.0","0.2","1.2","5052.jpg"
